book_id,author,book_name
1480063,Beth Lisick,"Helping Me Help Myself: One Skeptic, Ten Self-Help Gurus, and a Year on the Brink of the Comfort Zone"
1482299,Will Thomas,The Hellfire Conspiracy
1491906,Sudhir Venkatesh,Gang Leader for a Day: A Rogue Sociologist Takes to the Streets
1493253,Yoshihiro Togashi,"Hunter x Hunter, Vol. 01"
1493256,Yoshihiro Togashi,"Hunter x Hunter, Vol. 02"
1493259,Yoshihiro Togashi,"Hunter x Hunter, Vol. 03"
1493262,Yoshihiro Togashi,"Hunter x Hunter, Vol. 04"
1493263,Yoshihiro Togashi,"Hunter x Hunter, Vol. 05"
1493264,Yoshihiro Togashi,"Hunter x Hunter, Vol. 06"
1501850,Kentaro Miura,"Berserk, Vol. 19"
1502191,Anna Campbell,Untouched: A Gothic Romance Where Forbidden Desire Becomes Dangerous Surrender
1503274,Donald McCaig,Rhett Butler's People
1503431,Ralph Moody,Man of the Family
1503626,Emma Donoghue,The Sealed Letter
1506676,Nancy Atherton,"Aunt Dimity, Vampire Hunter"
1507375,Dan Abnett,Malleus
1507378,Dan Abnett,Hereticus
1514230,Lisa Wingate,Talk of the Town
1515582,Edgar Allan Poe,A Descent into the Maelstrom
1521690,Maureen Jennings,Except the Dying
1523438,Indra Sinha,Animal's People
1524173,John Flanagan,The Sorcerer in the North
1525997,Robert McCammon,Speaks the Nightbird
1527413,Michael Morpurgo,The Amazing Story of Adolphus Tips
1527854,Ali Smith,Girl Meets Boy
1528385,Jonathan Kellerman,Compulsion
1528410,Pascal Mercier,Night Train to Lisbon
1529809,Jim Davis,Garfield Gains Weight
1530868,Paula Quinn,Laird of the Mist
1535111,Linda Urban,A Crooked Kind of Perfect
1535244,Carrie Adams,The Godmother
1535604,James Lee Burke,Crusader's Cross
1537221,Molly Bang,"Ten, Nine, Eight"
1537534,Sara Shepard,Unbelievable
1538911,Chang-rae Lee,The Surrendered
1539025,Mary Jo Putney,Thunder & Roses
1539419,Bliss Broyard,One Drop: My Father's Hidden Life - A Story of Race and Family Secrets
1540810,Steven Millhauser,Dangerous Laughter
1541223,Nora Roberts,Charmed
1541331,Susan Hill,The Vows of Silence
1541856,Jilly Cooper,Rivals
1541884,Kelley Armstrong,Personal Demon
1542100,Eric Lomax,The Railway Man
1543796,Brian Kolodiejchuk,Mother Teresa: Come Be My Light: The Private Writings of the Saint of Calcutta
1549933,Lisa Jewell,Roommates Wanted
1551111,William Landay,Mission Flats: A Novel
1551737,Richard K. Baer,Switching Time: A Doctor's Harrowing Story of Treating a Woman with 17 Personalities
1554307,David Bellavia,House to House: An Epic Memoir of War
1556093,M.R. James,Ghost Stories of an Antiquary
1556580,Mark J. Penn,Microtrends: The Small Forces Behind Tomorrow's Big Changes
1561628,Linda Howard,Mackenzie's Pleasure
1561647,Lori Foster,Hard To Handle
1561703,Anonymous,Diary of an Oxygen Thief
1563413,Walt Disney Company,The Three Little Pigs
1565561,Robert Hass,"The Essential Haiku: Versions of Basho, Buson, and Issa"
1565754,John le Carre,Our Game
1574270,John le Carre,Single & Single
1574310,Lucy Knisley,French Milk
1576816,Benjamin Nugent,American Nerd: The Story of My People
1576850,Thomas Ott,The Number 73304-23-4153-6-96-8
1577167,Janet Evanovich,Naughty Neighbor
1577458,Michael Palmer,The First Patient
1577513,[Then] President-Ele Barack Obama,The Audacity of Hope: Thoughts on Reclaiming the American Dream
1580910,Hester Browne,The Little Lady Agency and the Prince
1581330,Sam Gosling,Snoop: What Your Stuff Says About You
1582996,Cassandra Clare,City of Ashes
1583121,Diane Duane,A Wizard of Mars
1583449,Jacqueline Woodson,After Tupac and D Foster
1583470,Christine Feehan,Predatory Game
1584974,C.L. Wilson,Lord of the Fading Lands
1586905,Natsuki Takaya,"Fruits Basket, Vol. 20"
1587362,Mark Bittman,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food
1588278,Chieko N. Okazaki,Lighten Up!
1588709,Shelly Laurenston,"Here Kitty, Kitty!"
1590979,Lisa Lutz,Curse of the Spellmans
1592112,Jill Mansell,Perfect Timing
1593072,Juan Diaz Canales,Arctic-Nation
1593623,Robin Hobb,Renegade's Magic
1593668,Gerald Murnane,The Plains
1593813,Bill Clinton,Giving: How Each of Us Can Change the World
1595177,Daniel H. Pink,The Adventures of Johnny Bunko: The Last Career Guide You'll Ever Need
1596675,Georgette Heyer,No Wind of Blame
1599297,Alexandra Ivy,Embrace the Darkness
1600407,Noah Charney,The Art Thief
1603923,Ellen Titlebaum,Disney's Beauty and the Beast
1605034,Alexander McCall Smith,The Miracle at Speedy Motors
1607272,Kim Sunee,"Trail of Crumbs: Hunger, Love, and the Search for Home: a memoir"
1608153,Sabrina Jeffries,Let Sleeping Rogues Lie
1608725,Julia Child,My Life in France
1609018,Josh Lanyon,A Dangerous Thing
1609224,Frederic Bastiat,The Law
1609451,Jodi Picoult,Change of Heart
1609454,Susanna Sonnenberg,Her Last Death
1609637,Cleo Coyle,French Pressed
1609728,Lisa Jackson,If She Only Knew
1610998,Hiromu Arakawa,"Fullmetal Alchemist, Vol. 16"
1611656,Kresley Cole,Dark Needs at Night's Edge
1611657,Andrew Peterson,On the Edge of the Dark Sea of Darkness
1611810,Ruskin Bond,The Blue Umbrella
1611887,Linda Bethers,Christmas Oranges
1611988,Jeffrey Archer,A Prisoner of Birth
1613280,Yrsa Sigurdardottir,Last Rituals
1617875,Dorothy Koomson,My Best Friend's Girl
1620912,Ted Dekker,Infidel
1620913,Ted Dekker,Chosen
1622386,Jennifer Chiaverini,The Winding Ways Quilt
1624581,Daniel Kirk,Library Mouse
1624920,Carrie Vaughn,Kitty and the Silver Bullet
1627267,Robin Benway,"Audrey, Wait!"
1629007,Mary Higgins Clark,Where Are You Now?
1629084,Marcia Lynn McClure,The Visions of Ransom Lake
1629601,E. Lockhart,The Disreputable History of Frankie Landau-Banks
1631156,Bisco Hatori,"Ouran High School Host Club, Vol. 10"
1632546,Ann Cleeves,Hidden Depths
1632833,Conn Iggulden,Genghis: Lords of the Bow
1636228,Ginn Hale,Wicked Gentlemen
1636229,Laura Lee Guhrke,The Wicked Ways of a Duke
1636234,Ellery Queen,The Roman Hat Mystery
1636776,Ruth Downie,Terra Incognita
1638371,Patricia C. McKissack,"A Picture of Freedom: The Diary of Clotee, a Slave Girl, Belmont Plantation, Virginia 1859"
1641695,Nick Abadzis,Laika
1642216,Nellie Bly,Ten Days in a Mad-House
1644404,Patricia Wentworth,Grey Mask
1644692,Kylie Chan,White Tiger
1651302,Sara Shepard,Perfect
1651313,C.L. Wilson,Lady of Light and Shadows
1653655,Gordon Korman,Swindle
1655668,Victor Gischler,Go-Go Girls of the Apocalypse
1658265,Patrick Gale,Notes from an Exhibition
1661390,N.D. Wilson,100 Cupboards
1661957,Lisa McMann,Wake
1662160,Neil Shubin,Your Inner Fish: a Journey into the 3.5-Billion-Year History of the Human Body
1662589,Mark Del Franco,Unquiet Dreams
1666406,M. John Harrison,Nova Swing
1669143,Ann B. Ross,Miss Julia Paints the Town
1670602,Maribeth Boelts,Those Shoes
1670616,Denise Hunter,Surrender Bay
1670659,Daniel James Brown,Under a Flaming Sky: The Great Hinckley Firestorm of 1894
1672727,Lauren Barnholdt,Two-Way Street
1673934,Sandeep Jauhar,Intern: A Doctor's Initiation
1675216,Margaret Peterson Haddix,Found
1677996,Elizabeth Hay,Late Nights on Air
1678741,Lora Leigh,Dawn's Awakening
1678745,Dan Abnett,Legion
1680502,Stuart MacBride,Broken Skin
1680505,Ed Brubaker,"The Death of Captain America, Vol. 1"
1686848,Cyril Hare,An English Murder
1687351,Dan Kennedy,Rock On: An Office Power Ballad
1689469,Robert Crais,Chasing Darkness
1689657,James Howard Kunstler,World Made by Hand
1693617,Don Ferguson,Disney's The Lion King
1695841,Jerrold M. Packard,Victoria's Daughters
1696301,Daniel Woodrell,Winter's Bone
1696745,Anne Perry,Buckingham Palace Gardens
1698163,William Knoedelseder,I'm Dying Up Here: Heartbreak and High Times in Stand-Up Comedy's Golden Era
1701041,Benjamin Black,The Silver Swan
1702668,Hannah Howell,The Eternal Highlander
1702887,Mi-Kyung Yun,"Bride of the Water God, Volume 1"
1703186,Melanie Watt,Chester
1704159,Yasmine Galenorn,Darkling
1704570,Lily Koppel,The Red Leather Diary: Reclaiming a Life through the Pages of a Lost Journal
1704719,Donald Ray Pollock,Knockemstiff
1705697,John Joseph Adams,Wastelands: Stories of the Apocalypse
1706646,Robert Silverberg,A Time of Changes
1707104,Patricia Wentworth,Lonesome Road
1707116,Gregory A. Freeman,The Forgotten 500: The Untold Story of the Men Who Risked All For the Greatest Rescue Mission of World War II
1707240,Lora Leigh,Aiden's Charity
1708120,Eileen Wilks,Night Season
1708127,Angela Knight,Shifter
1709407,Diana Gabaldon,Lord John and the Hellfire Club
1713426,Dan Ariely,Predictably Irrational: The Hidden Forces That Shape Our Decisions
1713912,James Patterson,Cross Country
1714035,Posy Simmonds,Tamara Drewe
1714747,Kay Dick,They: A Sequence of Unease
1717889,Jun Mochizuki,"Pandora Hearts, Volume 3"
1717891,Jun Mochizuki,"Pandora Hearts, Volume 2"
1720099,Amanda Marrone,Uninvited
1721423,Joan Bauer,Peeled
1722717,Gemma Malley,The Declaration
1722943,Yoshiki Nakamura,"Skip Beat!, Vol. 10"
1722944,Yoshiki Nakamura,"Skip Beat!, Vol. 11"
1722945,Yoshiki Nakamura,"Skip Beat!, Vol. 12"
1724365,Toby Barlow,Sharp Teeth
1725523,Naoki Urasawa,"PLUTO: Naoki Urasawa x Ozamu Tezuka, Vol.1"
1728744,A.L. Singer,Disney's Sleeping Beauty
1729146,D.J. MacHale,Raven Rise
1734639,Jessica Seinfeld,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food
1734893,Lora Leigh,Killer Secrets
1735330,John le Carre,The Night Manager
1737114,Alan Drew,Gardens of Water
1738972,Zoe Heller,The Believers
1740633,Arthur Conan Doyle,The Five Orange Pips
1740908,Marina Lewycka,Two Caravans
1741089,David Gemmell,Wolf in Shadow
1743390,Elizabeth C. Bunce,A Curse Dark as Gold
1743853,Meg Cabot,Moving Day
1746187,Kerry Greenwood,Raisins and Almonds
1746470,Sherrilyn Kenyon,Dream Chaser
1747182,Tami Hoag,Deeper Than the Dead
1747896,Kate Summerscale,The Suspicions of Mr. Whicher: Murder and the Undoing of a Great Victorian Detective
1753685,Tobias Wolff,Our Story Begins: New and Selected Stories
1753714,Tachibana Higuchi,"Gakuen Alice, Vol. 01"
1754206,Elizabeth Scott,Perfect You
1756703,Lisa Kleypas,Blue-Eyed Devil
1757251,Andrea Camilleri,The Paper Moon
1758199,James M. Kouzes,The Leadership Challenge
1758441,Clamp,"Chobits, Vol. 7"
1759481,Syrie James,The Lost Memoirs of Jane Austen: A Delightfully Possible Historical Romance of Love and Literary Inspiration
1760104,Nisi Shawl,Writing the Other
1760630,Ralph Waldo Emerson,"Self-Reliance: An Excerpt from Collected Essays, First Series"
1764154,Keri Arthur,Destiny Kills
1765771,Jeff Somers,The Electric Church
1767774,Jetta Carleton,The Moonflower Vine
1767779,Eileen Christelow,Five Little Monkeys Jumping on the Bed
1773616,P.N. Elrod,My Big Fat Supernatural Honeymoon
1774836,Chitra Banerjee Divakaruni,The Palace of Illusions
1777091,Brian Groh,Summer People
1777244,Joel C. Rosenberg,Dead Heat
1778663,Stephen Crane,Open Boat
1779092,Mary Balogh,Simply Perfect
1779929,Kelly Corrigan,The Middle Place
1780680,G. Willow Wilson,Cairo
1781879,Annie Proulx,Fine Just the Way it Is
1782543,Paul M. Buhle,A People's History of American Empire
1783281,Kate Brian,Legacy
1783289,Kate Brian,Ambition
1785575,Brian Michael Bendis,The New Avengers: Illuminati
1785957,Barbara Comyns,Who Was Changed and Who Was Dead
1786535,Dr. Seuss,The Cat in the Hat
1788148,Jeffrey Ford,The Shadow Year
1793400,Lynn Austin,A Proper Pursuit
1793459,Allison Pearson,I Think I Love You
1793995,Stephen King,The Gingerbread Girl
1795039,Erle Stanley Gardner,The Case of the Velvet Claws
1795542,Sydney Croft,Riding the Storm
1795583,Ed Brubaker,"Criminal, Vol. 2: Lawless"
1795595,Raina Telgemeier,Mary Anne Saves the Day: A Graphic Novel
1795615,Deborah Diesen,The Pout-Pout Fish
1797248,O.J. Simpson,If I Did It: Confessions of the Killer
1797901,Lois McMaster Bujold,Miles in Love
1798248,Jennifer Cody Epstein,The Painter From Shanghai
1799011,Laurell K. Hamilton,"Laurell K. Hamilton's Anita Blake, Vampire Hunter: The First Death"
1799478,Caitlin Kittredge,Night Life
1800287,Lynd Ward,The Biggest Bear
1800290,Christopher Moore,Bloodsucking Fiends: A Love Story
1800794,Michael Ward,Planet Narnia: The Seven Heavens in the Imagination of C.S. Lewis
1801072,R.L. Stine,Attack of the Jack-O'-Lanterns
1804074,Roland Smith,Elephant Run
1805607,The Onion,Our Dumb World: The Onion's Atlas of the Planet Earth
1806786,Chip Kidd,The Learners
1809175,Sarah Prineas,The Magic Thief
1809465,Jeff Kinney,Rodrick Rules
1811543,Ilona Andrews,Magic Burns
1812457,William Paul Young,The Shack
1814627,Lorraine Heath,Texas Destiny
1814843,John Flanagan,The Siege of Macindaw
1815529,Valerie Plame Wilson,"Fair Game: My Life as a Spy, My Betrayal by the White House"
1816825,Karen Kingsbury,Someday
1818286,Barbara Comyns,Our Spoons Came from Woolworths
1819632,Yuna Kagesaki,"Chibi Vampire, Vol. 01"
1820055,Gary Taubes,"Good Calories, Bad Calories: Challenging the Conventional Wisdom on Diet, Weight Control, and Disease"
1820174,Jennifer Rardin,Another One Bites the Dust
1821571,Anthony Horowitz,Snakehead
1822316,Norihiro Yagi,"Claymore, Vol. 11: Kindred of Paradise"
1822711,Susan Jacoby,The Age of American Unreason
1823114,Cyril Pedrosa,Three Shadows
1823237,Anton Strout,Dead To Me
1823840,Catherine Aird,The Religious Body
1828067,Ann Aguirre,Grimspace
1829655,Sarah Rees Brennan,The Demon's Lexicon
1829709,James Patterson,The Final Warning
1830755,Nalini Singh,Mine to Possess
1831667,David W. Anthony,"The Horse, the Wheel, and Language: How Bronze-Age Riders from the Eurasian Steppes Shaped the Modern World"
1831861,Marion Chesney,Lady Fortescue Steps Out
1832623,Steven James,The Pawn
1832749,Lisa Schroeder,"I Heart You, You Haunt Me"
1832858,J.D. Robb,Eternity in Death
1833801,Michael Chabon,The Yiddish Policemen's Union
1835150,Katherine Applegate,Home of the Brave
1837402,Felix Dennis,How To Get Rich
1838166,Jeanne Birdsall,The Penderwicks on Gardam Street
1839178,Karen Kingsbury,Sunset
1840511,Chuck Palahniuk,Snuff
1844389,Anita Stansfield,In Search of Heaven
1844499,Michael Chabon,Maps and Legends: Reading and Writing Along the Borderlands
1845050,James Collins,Beginner's Greek
1845403,Ian Rankin,Exit Music
1846789,Masashi Kishimoto,"Naruto, Vol. 27: Departure"
1846790,Masashi Kishimoto,"Naruto, Vol. 26: Awakening"
1846791,Masashi Kishimoto,"Naruto, Vol. 25: Brothers"
1846794,Masashi Kishimoto,"Naruto, Vol. 28: Homecoming"
1846795,Masashi Kishimoto,"Naruto, Vol. 29: Kakashi vs. Itachi"
1846824,Kerry Greenwood,Queen of the Flowers
1846825,Kerry Greenwood,Death by Water
1848444,Ronald Holt,A Scandal in Bohemia
1848666,Julie Buxbaum,The Opposite of Love
1850833,Charles Bock,Beautiful Children
1851166,Annie Barrows,The Magic Half
1851568,Pope Brock,"Charlatan: America's Most Dangerous Huckster, the Man Who Pursued Him, and the Age of Flimflam"
1852624,David Liss,The Devil's Company
1852905,Rhys Bowen,"Tell Me, Pretty Maiden"
1854160,Susan Hill,The Man in the Picture
1857440,David Wong,John Dies at the End
1858013,Timothy J. Keller,The Reason for God: Belief in an Age of Skepticism
1859053,Julia Quinn,Romancing Mr Bridgerton
1861196,J.T. Ellison,All The Pretty Girls
1861535,Megan Hart,Tempted
1862313,Richard Price,Lush Life
1865283,Iris Johansen,Quicksand
1866046,Ted Dekker,Adam
1870129,Joss Whedon,"Astonishing X-Men, Vol. 4: Unstoppable"
1870771,David Hajdu,The Ten-Cent Plague: The Great Comic-Book Scare and How it Changed America
1871863,D.M. Cornish,Lamplighter
1873060,Bob Burg,The Go-Giver: A Little Story About a Powerful Business Idea
1875541,Kentaro Miura,"Berserk, Vol. 31"
1877776,Karen Kingsbury,A Thousand Tomorrows
1878831,Greg Pak,World War Hulk
1880157,Jane Austen,The Watsons. Jane Austen's fragment continued and completed by John Coates
1881621,Peach-Pit,"Shugo Chara!, Vol. 1: Who Do You Want to Be?"
1883390,Graham Robb,The Discovery of France: A Historical Geography from the Revolution to the First World War
1883838,Nikki Sixx,The Heroin Diaries: A Year in the Life of a Shattered Rock Star
1887096,Jefferson Bass,The Devil's Bones
1889059,Amanda Blake Soule,The Creative Family: How to Encourage Imagination and Nurture Family Connections
1891296,Chris d'Lacey,The Fire Eternal
1894269,Robert Kirkman,"The Walking Dead, Vol. 8: Made To Suffer"
1895792,L.J. Smith,The Fury / Dark Reunion
1896247,Russell Banks,The Reserve
1896344,Kazune Kawahara,"High School Debut, Vol. 2"
1896345,Kazune Kawahara,"High School Debut, Vol. 3"
1896346,Kazune Kawahara,"High School Debut, Vol. 1"
1898914,Kentaro Miura,"Berserk, Vol. 20"
1898916,Matsuri Hino,"Vampire Knight, Vol. 4"
1900124,Chris Priestley,Uncle Montague's Tales of Terror
1902241,Mary E. Pearson,The Adoration of Jenna Fox
1906500,Misha Glenny,McMafia: A Journey through the Global Criminal Underworld
1908456,Garr Reynolds,Presentation Zen: Simple Ideas on Presentation Design and Delivery
1908511,Mo Willems,The Pigeon Wants a Puppy!
1910120,Beatrix Potter,The Tale of the Pie and the Patty-Pan
1914593,Susanna Kearsley,The Splendour Falls
1915865,Nina de Gramont,Gossip of the Starlings
1918305,Eric Weiner,The Geography of Bliss: One Grump's Search for the Happiest Places in the World
1918702,Ed Young,Lon Po Po: A Red-Riding Hood Story from China
1920089,Jack Kornfield,The Wise Heart: A Guide to the Universal Teachings of Buddhist Psychology
1920581,Ishmael Beah,A Long Way Gone
1923820,Anonymous,The Holy Bible: King James Version
1923896,Christa Faust,Money Shot
1924322,Ashley Rhodes-Courter,Three Little Words
1924491,Susan Elizabeth Phillips,Glitter Baby
1924981,Michael Kodas,High Crimes: the Fate of Everest in an Age of Greed
1925831,Esther M. Friesner,Nobody's Prize
1928405,Patricia Reilly Giff,Eleven
1928873,Lara Adrian,Midnight Rising
1931915,Neal Shusterman,Bruiser
1932042,Suzanne Weyn,The Crimson Thread: A Retelling of Rumpelstiltskin
1933181,Alison Weir,The Lady Elizabeth
1936812,Nora Roberts,Night Shift
1937288,T.A. Pratt,Blood Engines
1938260,Janis Cooke Newman,Mary: Mrs. A. Lincoln
1940880,Anna Katharine Green,The Leavenworth Case
1941607,John Grisham,The Firm
1942596,Ursula K. Le Guin,The Tombs of Atuan
1943248,Susan Wiggs,Snowfall at Willow Lake
1943742,Deanna Raybourn,Silent in the Sanctuary
1945184,Sally Cabot Gunning,Bound
1948003,Matt Taibbi,"The Great Derangement: A Terrifying True Story of War, Politics, and Religion at the Twilight of the American Empire"
